*** Bundlelist:
Status: 173 bundles in total - all 173 bundles active.

        org.apache.commons.io.output,version=2.6.0 from org.apache.commons.io (23)
        org.apache.felix.inventory,version=1.0.0 from org.apache.felix.inventory (30)
        org.osgi.framework,version=1.9.0 from org.apache.felix.framework (0)
        org.osgi.util.tracker,version=1.5.2 from org.apache.felix.framework (0)
        org.slf4j,version=1.7.25 from slf4j.api (9)
    Service ID 158: 
        Types: org.apache.felix.inventory.InventoryPrinter, javax.servlet.Servlet
        Component Name: org.apache.sling.commons.metrics.internal.MetricWebConsolePlugin
        Component ID: 54
    Service ID 159: 
        Types: javax.servlet.Servlet
    Service ID 160: 
        Types: org.apache.sling.commons.metrics.MetricsService
        Description: Apache Sling Metrics Service
        Vendor: The Apache Software Foundation
    Service ID 161: 
        Types: com.codahale.metrics.MetricRegistry
        Description: Apache Sling Metrics Registry
        Vendor: The Apache Software Foundation
    Manifest Headers: 
        Bnd-LastModified: 1536399890798
        Build-Jdk: 1.8.0_181
        Built-By: olli
        Bundle-Category: sling
        Bundle-Description: Integrates Metric library with Sling. Refer to
        Bundle-DocURL: https://sling.apache.org/documentation/bundles/metrics.html
        Bundle-License: Apache License,  Version 2.0
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Sling Metrics
        Bundle-SymbolicName: org.apache.sling.commons.metrics
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 1.2.6
        Created-By: 1.8.0_181 (Oracle Corporation)
        DynamicImport-Package: javax.servlet, javax.servlet.http, org.apache.commons.io.output, org.apache.felix.inventory
        Export-Package: org.apache.sling.commons.metrics; version="1.2.0"
        Implementation-Title: Apache Sling Metrics
        Implementation-URL: http://sling.apache.org/org.apache.sling.commons.metrics
        Implementation-Vendor: The Apache Software Foundation
        Implementation-Vendor-Id: org.apache.sling
        Implementation-Version: 1.2.6
        Import-Package: javax.servlet; resolution:=optional; version="[3.1, 4)", javax.servlet.http; resolution:=optional; version="[3.1, 4)", org.apache.commons.io.output; resolution:=optional; version="[2.2, 3)", org.apache.felix.inventory; resolution:=optional; version="[1.0, 2)", com.codahale.metrics; version="[3.2, 4)", javax.management, org.apache.sling.commons.metrics; version="[1.2, 1.3)", org.osgi.framework; version="[1.8, 2)", org.osgi.util.tracker; version="[1.5, 2)", org.slf4j; version="[1.7, 2)"
        Manifest-Version: 1.0
        Provide-Capability: osgi.service; objectClass:List<String>="javax.servlet.Servlet, org.apache.felix.inventory.InventoryPrinter", osgi.service; objectClass="com.codahale.metrics.MetricRegistry", osgi.service; objectClass="org.apache.sling.commons.metrics.MetricsService"
        Require-Capability: osgi.extender; filter:="(&(osgi.extender=osgi.component)(version>=1.3.0)(!(version>=2.0.0)))", osgi.service; filter:="(objectClass=javax.management.MBeanServer)"; effective:=active; resolution:=optional, osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.8))"
        Service-Component: OSGI-INF/org.apache.sling.commons.metrics.internal.LogReporter.xml, OSGI-INF/org.apache.sling.commons.metrics.internal.MetricWebConsolePlugin.xml, OSGI-INF/org.apache.sling.commons.metrics.internal.MetricsServiceImpl.xml
        Specification-Title: Apache Sling Metrics
        Specification-Vendor: The Apache Software Foundation
        Specification-Version: 1.2
        Tool: Bnd-4.0.0.201805111645
    Declarative Service Components: 
        Component # org.apache.sling.commons.metrics.internal.LogReporter, state disabled
        Component #54 org.apache.sling.commons.metrics.internal.MetricWebConsolePlugin, state active
        Component #55 org.apache.sling.commons.metrics.internal.MetricsServiceImpl, state active
    Used Services: 
        Service #19 of type(s) [org.osgi.service.log.LogService]
        Service #22 of type(s) [org.osgi.service.cm.ConfigurationAdmin]
        Service #124 of type(s) [com.codahale.metrics.MetricRegistry]
        Service #5 of type(s) [javax.management.MBeanServer]
        Service #161 of type(s) [com.codahale.metrics.MetricRegistry]

Bundle 145 - Apache Sling Models API 1.3.6 (state: Active)
    Symbolic Name: org.apache.sling.models.api
    Version: 1.3.6
    Bundle Location: launchpad:resources/install/0/org.apache.sling.models.api-1.3.6.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://sling.apache.org
    Vendor: The Apache Software Foundation
    Description: Apache Sling Models API
    Start Level: 20
    Exported Packages: 
        org.apache.sling.models.annotations,version=1.5.0
        org.apache.sling.models.annotations.injectorspecific,version=1.1.0
        org.apache.sling.models.annotations.via,version=1.0.0
        org.apache.sling.models.export.spi,version=1.0.0
        org.apache.sling.models.factory,version=1.4.0
        org.apache.sling.models.spi,version=1.2.0
        org.apache.sling.models.spi.injectorspecific,version=1.1.1
    Imported Packages: 
        javax.annotation,version=1.3.0 from org.apache.geronimo.specs.geronimo-annotation_1.3_spec (1)
        javax.inject,version=1.0.0 from org.apache.geronimo.specs.geronimo-atinject_1.0_spec (8)
        org.apache.sling.api,version=2.3.3 from org.apache.sling.api (112)
        org.apache.sling.api.resource,version=2.11.1 from org.apache.sling.api (112)
    Importing Bundles: 
        org.apache.sling.models.impl (146)
        org.apache.sling.models.jacksonexporter (147)
        org.apache.sling.scripting.sightly.models.provider (163)
    Manifest Headers: 
        Bnd-LastModified: 1503500450662
        Build-Jdk: 1.8.0_111
        Built-By: jedelson
        Bundle-Category: sling
        Bundle-Description: Apache Sling Models API
        Bundle-DocURL: http://sling.apache.org
        Bundle-License: http://www.apache.org/licenses/LICENSE-2.0.txt
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Sling Models API
        Bundle-RequiredExecutionEnvironment: JavaSE-1.7
        Bundle-SymbolicName: org.apache.sling.models.api
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 1.3.6
        Created-By: Apache Maven Bundle Plugin
        DynamicImport-Package: org.apache.sling.validation.api.*
        Export-Package: org.apache.sling.models.annotations; version="1.5.0"; uses:="javax.inject, org.apache.sling.models.annotations.via", org.apache.sling.models.annotations.injectorspecific; version="1.1.0"; uses:="org.apache.sling.models.annotations, org.apache.sling.models.spi.injectorspecific", org.apache.sling.models.annotations.via; version="1.0.0"; uses:="org.apache.sling.models.annotations", org.apache.sling.models.export.spi; version="1.0.0"; uses:="javax.annotation, org.apache.sling.models.factory", org.apache.sling.models.factory; version="1.4.0"; uses:="javax.annotation, org.apache.sling.api, org.apache.sling.api.resource", org.apache.sling.models.spi; version="1.2.0"; uses:="javax.annotation, org.apache.sling.models.annotations, org.apache.sling.models.factory", org.apache.sling.models.spi.injectorspecific; version="1.1.1"; uses:="org.apache.sling.models.annotations.injectorspecific"
        Import-Package: javax.annotation, javax.inject, org.apache.sling.api; version="[2.1, 3)", org.apache.sling.api.resource; version="[2.1, 3)", org.apache.sling.models.annotations; version="[1.5, 2)", org.apache.sling.models.annotations.injectorspecific; version="[1.1, 2)", org.apache.sling.models.annotations.via; version="[1.0, 2)", org.apache.sling.models.factory; version="[1.4, 2)", org.apache.sling.models.spi.injectorspecific; version="[1.1, 2)"
        Manifest-Version: 1.0
        Require-Capability: osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.7))"
        Tool: Bnd-3.0.0.201509101326

Bundle 146 - Apache Sling Models Implementation 1.4.8 (state: Active)
    Symbolic Name: org.apache.sling.models.impl
    Version: 1.4.8
    Bundle Location: launchpad:resources/install/0/org.apache.sling.models.impl-1.4.8.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://sling.apache.org
    Vendor: The Apache Software Foundation
    Description: Apache Sling Models Implementation
    Start Level: 20
    Exported Packages: ---
    Imported Packages: 
        javax.annotation,version=1.3.0 from org.apache.geronimo.specs.geronimo-annotation_1.3_spec (1)
        javax.inject,version=1.0.0 from org.apache.geronimo.specs.geronimo-atinject_1.0_spec (8)
        javax.script,version=0.0.0.JavaSE_011 from org.apache.felix.framework (0)
        javax.servlet,version=2.6.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet,version=3.1.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet,version=3.0.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=2.6.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=3.1.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=3.0.0 from org.apache.felix.http.servlet-api (29)
        org.apache.commons.lang3,version=3.8.1 from org.apache.commons.lang3 (100)
        org.apache.sling.api,version=2.3.3 from org.apache.sling.api (112)
        org.apache.sling.api.adapter,version=2.2.3 from org.apache.sling.api (112)
        org.apache.sling.api.request,version=2.4.3 from org.apache.sling.api (112)
        org.apache.sling.api.resource,version=2.11.1 from org.apache.sling.api (112)
        org.apache.sling.api.scripting,version=2.3.2 from org.apache.sling.api (112)
        org.apache.sling.api.servlets,version=2.2.1 from org.apache.sling.api (112)
        org.apache.sling.api.wrappers,version=2.6.2 from org.apache.sling.api (112)
        org.apache.sling.models.annotations,version=1.5.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.annotations.injectorspecific,version=1.1.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.annotations.via,version=1.0.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.export.spi,version=1.0.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.factory,version=1.4.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.spi,version=1.2.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.spi.injectorspecific,version=1.1.1 from org.apache.sling.models.api (145)
        org.apache.sling.scripting.api,version=2.3.0 from org.apache.sling.scripting.api (152)
        org.apache.sling.scripting.core,version=2.1.0 from org.apache.sling.scripting.core (153)
        org.osgi.framework,version=1.9.0 from org.apache.felix.framework (0)
        org.osgi.service.component,version=1.4.0 from org.apache.felix.scr (50)
        org.osgi.util.tracker,version=1.5.2 from org.apache.felix.framework (0)
        org.slf4j,version=1.7.25 from slf4j.api (9)
    Service ID 308: 
        Types: org.apache.sling.models.spi.ViaProvider
        Service PID: org.apache.sling.models.impl.via.ResourceSuperTypeViaProvider
        Component Name: org.apache.sling.models.impl.via.ResourceSuperTypeViaProvider
        Component ID: 217
        Vendor: The Apache Software Foundation
    Service ID 309: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName
        Service PID: org.apache.sling.models.impl.injectors.SelfInjector
        Component Name: org.apache.sling.models.impl.injectors.SelfInjector
        Component ID: 218
        Vendor: The Apache Software Foundation
    Service ID 310: 
        Types: org.apache.sling.models.spi.ImplementationPicker
        Service PID: org.apache.sling.models.impl.ResourceTypeBasedResourcePicker
        Component Name: org.apache.sling.models.impl.ResourceTypeBasedResourcePicker
        Component ID: 219
        Vendor: The Apache Software Foundation
    Service ID 311: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.ValuePreparer
        Service PID: org.apache.sling.models.impl.injectors.BindingsInjector
        Component Name: org.apache.sling.models.impl.injectors.BindingsInjector
        Component ID: 220
        Vendor: The Apache Software Foundation
    Service ID 312: 
        Types: org.apache.sling.models.spi.ViaProvider
        Service PID: org.apache.sling.models.impl.via.ForcedResourceTypeViaProvider
        Component Name: org.apache.sling.models.impl.via.ForcedResourceTypeViaProvider
        Component ID: 221
        Vendor: The Apache Software Foundation
    Service ID 313: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName
        Service PID: org.apache.sling.models.impl.injectors.OSGiServiceInjector
        Component Name: org.apache.sling.models.impl.injectors.OSGiServiceInjector
        Component ID: 222
        Vendor: The Apache Software Foundation
    Service ID 314: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.InjectAnnotationProcessorFactory, org.apache.sling.models.spi.ValuePreparer
        Service PID: org.apache.sling.models.impl.injectors.ValueMapInjector
        Component Name: org.apache.sling.models.impl.injectors.ValueMapInjector
        Component ID: 223
        Vendor: The Apache Software Foundation
    Service ID 315: 
        Types: org.apache.sling.models.spi.ImplementationPicker
        Service PID: org.apache.sling.models.impl.FirstImplementationPicker
        Component Name: org.apache.sling.models.impl.FirstImplementationPicker
        Component ID: 224
        Vendor: The Apache Software Foundation
    Service ID 316: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName
        Service PID: org.apache.sling.models.impl.injectors.SlingObjectInjector
        Component Name: org.apache.sling.models.impl.injectors.SlingObjectInjector
        Component ID: 225
        Vendor: The Apache Software Foundation
    Service ID 317: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.InjectAnnotationProcessorFactory2
        Service PID: org.apache.sling.models.impl.injectors.ChildResourceInjector
        Component Name: org.apache.sling.models.impl.injectors.ChildResourceInjector
        Component ID: 226
        Vendor: The Apache Software Foundation
    Service ID 318: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.AcceptsNullName, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory
        Service PID: org.apache.sling.models.impl.injectors.ResourcePathInjector
        Component Name: org.apache.sling.models.impl.injectors.ResourcePathInjector
        Component ID: 227
        Vendor: The Apache Software Foundation
    Service ID 319: 
        Types: org.apache.sling.models.spi.ViaProvider
        Service PID: org.apache.sling.models.impl.via.BeanPropertyViaProvider
        Component Name: org.apache.sling.models.impl.via.BeanPropertyViaProvider
        Component ID: 228
        Vendor: The Apache Software Foundation
    Service ID 320: 
        Types: org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory
        Service PID: org.apache.sling.models.impl.injectors.RequestAttributeInjector
        Component Name: org.apache.sling.models.impl.injectors.RequestAttributeInjector
        Component ID: 229
        Vendor: The Apache Software Foundation
    Service ID 321: 
        Types: org.apache.sling.models.spi.ViaProvider
        Service PID: org.apache.sling.models.impl.via.ChildResourceViaProvider
        Component Name: org.apache.sling.models.impl.via.ChildResourceViaProvider
        Component ID: 231
        Vendor: The Apache Software Foundation
    Service ID 331: 
        Types: org.apache.sling.models.factory.ModelFactory, javax.servlet.ServletRequestListener
        Service PID: org.apache.sling.models.impl.ModelAdapterFactory
        Component Name: org.apache.sling.models.impl.ModelAdapterFactory
        Component ID: 230
        Vendor: The Apache Software Foundation
    Service ID 332: 
        Types: java.lang.Runnable
        Description: Sling Models OSGi Service Disposal Job
        Vendor: Apache Software Foundation
    Service ID 333: 
        Types: java.lang.Object
        Description: Sling Models Configuration Printer
        Vendor: Apache Software Foundation
    Manifest Headers: 
        Bnd-LastModified: 1519926458744
        Build-Jdk: 1.8.0_162
        Built-By: sseifert
        Bundle-Category: sling
        Bundle-Description: Apache Sling Models Implementation
        Bundle-DocURL: http://sling.apache.org
        Bundle-License: http://www.apache.org/licenses/LICENSE-2.0.txt
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Sling Models Implementation
        Bundle-RequiredExecutionEnvironment: JavaSE-1.7
        Bundle-SymbolicName: org.apache.sling.models.impl
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 1.4.8
        Created-By: Apache Maven Bundle Plugin
        Import-Package: javax.annotation, javax.inject, javax.script, javax.servlet, javax.servlet.http, org.apache.commons.lang3; version="[3.4, 4)", org.apache.sling.api; version="[2.2, 3)", org.apache.sling.api.adapter; version="[2.2, 3)", org.apache.sling.api.request; version="[2.3, 3)", org.apache.sling.api.resource; version="[2.3, 3)", org.apache.sling.api.scripting; version="[2.1, 3)", org.apache.sling.api.servlets; version="[2.1, 3)", org.apache.sling.api.wrappers; version="[2.2, 3)", org.apache.sling.models.annotations; version="[1.5, 2)", org.apache.sling.models.annotations.injectorspecific; version="[1.1, 2)", org.apache.sling.models.annotations.via; version="[1.0, 2)", org.apache.sling.models.export.spi; version="[1.0, 2)", org.apache.sling.models.factory; version="[1.4, 1.5)", org.apache.sling.models.spi; version="[1.2, 2)", org.apache.sling.models.spi.injectorspecific; version="[1.1, 2)", org.apache.sling.scripting.api; version="[2.2, 3)", org.apache.sling.scripting.core; version="[2.0, 3)", org.osgi.framework; version="[1.8, 2)", org.osgi.service.component; version="[1.3, 2)", org.osgi.util.tracker; version="[1.5, 2)", org.slf4j; version="[1.5, 2)"
        Manifest-Version: 1.0
        Require-Capability: osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.7))"
        Service-Component: OSGI-INF/org.apache.sling.models.impl.via.ResourceSuperTypeViaProvider.xml, OSGI-INF/org.apache.sling.models.impl.injectors.SelfInjector.xml, OSGI-INF/org.apache.sling.models.impl.ResourceTypeBasedResourcePicker.xml, OSGI-INF/org.apache.sling.models.impl.injectors.BindingsInjector.xml, OSGI-INF/org.apache.sling.models.impl.via.ForcedResourceTypeViaProvider.xml, OSGI-INF/org.apache.sling.models.impl.injectors.OSGiServiceInjector.xml, OSGI-INF/org.apache.sling.models.impl.injectors.ValueMapInjector.xml, OSGI-INF/org.apache.sling.models.impl.FirstImplementationPicker.xml, OSGI-INF/org.apache.sling.models.impl.injectors.SlingObjectInjector.xml, OSGI-INF/org.apache.sling.models.impl.injectors.ChildResourceInjector.xml, OSGI-INF/org.apache.sling.models.impl.injectors.ResourcePathInjector.xml, OSGI-INF/org.apache.sling.models.impl.via.BeanPropertyViaProvider.xml, OSGI-INF/org.apache.sling.models.impl.injectors.RequestAttributeInjector.xml, OSGI-INF/org.apache.sling.models.impl.ModelAdapterFactory.xml, OSGI-INF/org.apache.sling.models.impl.via.ChildResourceViaProvider.xml
        Tool: Bnd-3.0.0.201509101326
    Declarative Service Components: 
        Component #224 org.apache.sling.models.impl.FirstImplementationPicker, state active
        Component #230 org.apache.sling.models.impl.ModelAdapterFactory, state active
        Component #219 org.apache.sling.models.impl.ResourceTypeBasedResourcePicker, state active
        Component #220 org.apache.sling.models.impl.injectors.BindingsInjector, state active
        Component #226 org.apache.sling.models.impl.injectors.ChildResourceInjector, state active
        Component #222 org.apache.sling.models.impl.injectors.OSGiServiceInjector, state active
        Component #229 org.apache.sling.models.impl.injectors.RequestAttributeInjector, state active
        Component #227 org.apache.sling.models.impl.injectors.ResourcePathInjector, state active
        Component #218 org.apache.sling.models.impl.injectors.SelfInjector, state active
        Component #225 org.apache.sling.models.impl.injectors.SlingObjectInjector, state active
        Component #223 org.apache.sling.models.impl.injectors.ValueMapInjector, state active
        Component #228 org.apache.sling.models.impl.via.BeanPropertyViaProvider, state active
        Component #231 org.apache.sling.models.impl.via.ChildResourceViaProvider, state active
        Component #221 org.apache.sling.models.impl.via.ForcedResourceTypeViaProvider, state active
        Component #217 org.apache.sling.models.impl.via.ResourceSuperTypeViaProvider, state active
    Used Services: 
        Service #19 of type(s) [org.osgi.service.log.LogService]
        Service #22 of type(s) [org.osgi.service.cm.ConfigurationAdmin]
        Service #309 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName]
        Service #316 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName]
        Service #313 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.AcceptsNullName]
        Service #320 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory]
        Service #317 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.InjectAnnotationProcessorFactory2]
        Service #318 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.AcceptsNullName, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory]
        Service #314 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.InjectAnnotationProcessorFactory, org.apache.sling.models.spi.ValuePreparer]
        Service #311 of type(s) [org.apache.sling.models.spi.Injector, org.apache.sling.models.spi.injectorspecific.StaticInjectAnnotationProcessorFactory, org.apache.sling.models.spi.ValuePreparer]
        Service #308 of type(s) [org.apache.sling.models.spi.ViaProvider]
        Service #312 of type(s) [org.apache.sling.models.spi.ViaProvider]
        Service #319 of type(s) [org.apache.sling.models.spi.ViaProvider]
        Service #321 of type(s) [org.apache.sling.models.spi.ViaProvider]
        Service #315 of type(s) [org.apache.sling.models.spi.ImplementationPicker]
        Service #310 of type(s) [org.apache.sling.models.spi.ImplementationPicker]
        Service #322 of type(s) [org.apache.sling.models.export.spi.ModelExporter]
        Service #330 of type(s) [org.apache.sling.scripting.api.BindingsValuesProvidersByContext]
        Service #204 of type(s) [org.apache.sling.api.adapter.AdapterManager]
        Service #39 of type(s) [org.osgi.service.http.context.ServletContextHelper]
        Service #259 of type(s) [org.osgi.service.http.context.ServletContextHelper]
        Service #605 of type(s) [org.osgi.service.http.context.ServletContextHelper]

Bundle 147 - Apache Sling Models Model Exporter - Jackson 1.0.8 (state: Active)
    Symbolic Name: org.apache.sling.models.jacksonexporter
    Version: 1.0.8
    Bundle Location: launchpad:resources/install/0/org.apache.sling.models.jacksonexporter-1.0.8.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://sling.apache.org
    Vendor: The Apache Software Foundation
    Description: Apache Sling Models Client Model Exporter - Jackson
    Start Level: 20
    Exported Packages: 
        org.apache.sling.models.jacksonexporter,version=1.0.0
    Imported Packages: 
        com.fasterxml.jackson.annotation,version=2.9.7 from com.fasterxml.jackson.core.jackson-annotations (104)
        com.fasterxml.jackson.core,version=2.9.7 from com.fasterxml.jackson.core.jackson-core (105)
        com.fasterxml.jackson.core.io,version=2.9.7 from com.fasterxml.jackson.core.jackson-core (105)
        com.fasterxml.jackson.databind,version=2.9.7 from com.fasterxml.jackson.core.jackson-databind (106)
        com.fasterxml.jackson.databind.module,version=2.9.7 from com.fasterxml.jackson.core.jackson-databind (106)
        com.fasterxml.jackson.databind.ser,version=2.9.7 from com.fasterxml.jackson.core.jackson-databind (106)
        javax.annotation,version=1.3.0 from org.apache.geronimo.specs.geronimo-annotation_1.3_spec (1)
        javax.servlet,version=2.6.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet,version=3.1.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet,version=3.0.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=2.6.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=3.1.0 from org.apache.felix.http.servlet-api (29)
        javax.servlet.http,version=3.0.0 from org.apache.felix.http.servlet-api (29)
        org.apache.commons.collections.iterators,version=3.2.2 from org.apache.commons.collections (96)
        org.apache.sling.api,version=2.3.3 from org.apache.sling.api (112)
        org.apache.sling.api.request,version=2.4.3 from org.apache.sling.api (112)
        org.apache.sling.api.resource,version=2.11.1 from org.apache.sling.api (112)
        org.apache.sling.models.annotations,version=1.5.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.export.spi,version=1.0.0 from org.apache.sling.models.api (145)
        org.apache.sling.models.factory,version=1.4.0 from org.apache.sling.models.api (145)
        org.osgi.framework,version=1.9.0 from org.apache.felix.framework (0)
        org.osgi.service.event,version=1.4.0 from org.apache.felix.eventadmin (7)
        org.osgi.util.tracker,version=1.5.2 from org.apache.felix.framework (0)
        org.slf4j,version=1.7.25 from slf4j.api (9)
    Service ID 322: 
        Types: org.apache.sling.models.export.spi.ModelExporter
        Service PID: org.apache.sling.models.jacksonexporter.impl.JacksonExporter
        Component Name: org.apache.sling.models.jacksonexporter.impl.JacksonExporter
        Component ID: 232
        Vendor: The Apache Software Foundation
    Service ID 323: 
        Types: org.apache.sling.models.jacksonexporter.ModuleProvider
        Service PID: org.apache.sling.models.jacksonexporter.impl.RequestModuleProvider
        Component Name: org.apache.sling.models.jacksonexporter.impl.RequestModuleProvider
        Component ID: 233
        Vendor: The Apache Software Foundation
    Service ID 324: 
        Types: org.apache.sling.models.jacksonexporter.ModuleProvider
        Service PID: org.apache.sling.models.jacksonexporter.impl.ResourceModuleProvider
        Component Name: org.apache.sling.models.jacksonexporter.impl.ResourceModuleProvider
        Component ID: 234
        Vendor: The Apache Software Foundation
    Manifest Headers: 
        Bnd-LastModified: 1503500827752
        Build-Jdk: 1.8.0_111
        Built-By: jedelson
        Bundle-Category: sling
        Bundle-Description: Apache Sling Models Client Model Exporter - Jackson
        Bundle-DocURL: http://sling.apache.org
        Bundle-License: http://www.apache.org/licenses/LICENSE-2.0.txt
        Bundle-ManifestVersion: 2
        Bundle-Name: Apache Sling Models Model Exporter - Jackson
        Bundle-RequiredExecutionEnvironment: JavaSE-1.6
        Bundle-SymbolicName: org.apache.sling.models.jacksonexporter
        Bundle-Vendor: The Apache Software Foundation
        Bundle-Version: 1.0.8
        Conditional-Package: org.apache.sling.commons.osgi
        Created-By: Apache Maven Bundle Plugin
        Embed-Dependency: *; scope=compile
        Export-Package: org.apache.sling.models.jacksonexporter; version="1.0.0"; uses:="com.fasterxml.jackson.databind"
        Import-Package: com.fasterxml.jackson.annotation; version="[2.3, 3)", com.fasterxml.jackson.core; version="[2.3, 3)", com.fasterxml.jackson.core.io; version="[2.3, 3)", com.fasterxml.jackson.databind; version="[2.3, 3)", com.fasterxml.jackson.databind.module; version="[2.3, 3)", com.fasterxml.jackson.databind.ser; version="[2.3, 3)", javax.annotation, javax.servlet, javax.servlet.http, org.apache.commons.collections.iterators; version="[3.2, 4)", org.apache.sling.api; version="[2.2, 3)", org.apache.sling.api.request; version="[2.3, 3)", org.apache.sling.api.resource; version="[2.3, 3)", org.apache.sling.models.annotations; version="[1.4, 2)", org.apache.sling.models.export.spi; version="[1.0, 2)", org.apache.sling.models.factory; version="[1.3, 2)", org.apache.sling.models.jacksonexporter; version="[1.0, 2)", org.osgi.framework; version="[1.4, 2)", org.osgi.service.event; version="[1.1, 2)", org.osgi.util.tracker; version="[1.3, 2)", org.slf4j; version="[1.5, 2)"
        Manifest-Version: 1.0
        Require-Capability: osgi.ee; filter:="(&(osgi.ee=JavaSE)(version=1.6))"
        Service-Component: OSGI-INF/org.apache.sling.models.jacksonexporter.impl.JacksonExporter.xml, OSGI-INF/org.apache.sling.models.jacksonexporter.impl.RequestModuleProvider.xml, OSGI-INF/org.apache.sling.models.jacksonexporter.impl.ResourceModuleProvider.xml
        Tool: Bnd-3.0.0.201509101326
    Declarative Service Components: 
        Component #232 org.apache.sling.models.jacksonexporter.impl.JacksonExporter, state active
        Component #233 org.apache.sling.models.jacksonexporter.impl.RequestModuleProvider, state active
        Component #234 org.apache.sling.models.jacksonexporter.impl.ResourceModuleProvider, state active
    Used Services: 
        Service #19 of type(s) [org.osgi.service.log.LogService]
        Service #22 of type(s) [org.osgi.service.cm.ConfigurationAdmin]
        Service #323 of type(s) [org.apache.sling.models.jacksonexporter.ModuleProvider]
        Service #324 of type(s) [org.apache.sling.models.jacksonexporter.ModuleProvider]

Bundle 129 - Apache Sling Oak-Based Discovery Service 1.2.28 (state: Active)
    Symbolic Name: org.apache.sling.discovery.oak
    Version: 1.2.28
    Bundle Location: launchpad:resources/install/0/org.apache.sling.discovery.oak-1.2.28.jar
    Last Modification: Mon Jul 08 12:28:55 CEST 2019
    Bundle Documentation: http://sling.apache.org
    Vendor: The Apache Software Foundation
    Description: Implementation of Apache Sling Discovery based on Jackrabbit Oak using its discovery-lite descriptor for in-cluster view detection and a TopologyView through HTTP POST heartbeats announcing sub-topologies to each other.
    Start Level: 20
    Exported Packages: ---
    Imported Packages: 
        javax.management,version=0.0.0.JavaSE_011 from org.apache.felix.framework (0)
        javax.servlet,version=2.6.0 from org.apache.felix.http.servlet-api (29)
